"id_competition","competition_name","competition_official_name","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_match","id_license","license_id","license_id_person","license_licenseStr","license_licenseStr15","license_licenseAbbrev","license_licenseNick","license_id_type","license_active","id_license_type","id_license_subtype","id_team","team_id_team_denomination","team_team_actual_name","team_team_actual_short_name","team_team_abbrev_name","order","id_playbyplaytype","type_description","type_normalized_description","shirt_number","local","period","minute","second","crono","score_local","score_visitor","posX","posY","wall_clock","statistics_3pt_success","statistics_3pt_tried","statistics_2pt_success","statistics_2pt_tried","statistics_1pt_success","statistics_1pt_tried","statistics_total_rebound","statistics_asis","statistics_steals","statistics_turnovers","statistics_blocks","statistics_personal_fouls","statistics_received_fouls","statistics_points"
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20202039,20202039,20202039,"Nihad  Dedovic ","Nihad Djedovic","N. Djedovic","Djedovic","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",10,599,"Cinco Inicial","Starting Five",NA,TRUE,1,10,0,"00:10:00",0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20201760,20201760,20201760,"Marcelo  Tieppo Huertas","Marcelinho Huertas","M. Huertas","Huertas","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",10,599,"Cinco Inicial","Starting Five",NA,FALSE,1,10,0,"00:10:00",0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,30001981,30001981,21101650,"Kameron Milton Allante Taylor ","Kameron Taylor","K. Taylor","Taylor","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",10,599,"Cinco Inicial","Starting Five",NA,TRUE,1,10,0,"00:10:00",0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,30001977,30001977,21101646,"Kendrick Dennard Perry ","Kendrick Perry","K. Perry","Perry","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",10,599,"Cinco Inicial","Starting Five",NA,TRUE,1,10,0,"00:10:00",0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20212972,20212972,20212972,"Bruno  Fitipaldo Rodríguez","Bruno Fitipaldo","B. Fitipaldo","Fitipaldo","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",10,599,"Cinco Inicial","Starting Five",NA,FALSE,1,10,0,"00:10:00",0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20209890,20209890,20209890,"Ilimane  Diop Gaye","Ilimane Diop","I. Diop","Diop","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",10,599,"Cinco Inicial","Starting Five",NA,FALSE,1,10,0,"00:10:00",0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20203882,20203882,20203882,"Joan  Sastre Morro","Joan Sastre","J. Sastre","Sastre","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",10,599,"Cinco Inicial","Starting Five",NA,FALSE,1,10,0,"00:10:00",0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,30001979,30001979,21101648,"Dylan  Osetkowski ","Dylan Osetkowski","D. Osetkowski","Osetkowski","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",10,599,"Cinco Inicial","Starting Five",NA,TRUE,1,10,0,"00:10:00",0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20212189,20212189,20212189,"Aaron René Doornekamp ","Aaron Doornekamp","A. Doornekamp","Doornekamp","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",10,599,"Cinco Inicial","Starting Five",NA,FALSE,1,10,0,"00:10:00",0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20213230,20213230,20213230,"Yankuba  Sima Fatty","Yankuba Sima","Y. Sima","Sima","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",10,599,"Cinco Inicial","Starting Five",NA,TRUE,1,10,0,"00:10:00",0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,122,"Inicio de partido","Start of the Game",NA,FALSE,1,10,0,"00:10:00",0,0,0,0,75050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401,121,"Inicio Periodo","Start of the Quarter",NA,FALSE,1,10,0,"00:10:00",0,0,0,0,75050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20209890,20209890,20209890,"Ilimane  Diop Gaye","Ilimane Diop","I. Diop","Diop","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",701,159,"Personal no TL","Foul No FT","12",FALSE,1,10,0,"00:10:00",0,0,0,0,75806,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20213230,20213230,20213230,"Yankuba  Sima Fatty","Yankuba Sima","Y. Sima","Sima","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",801,110,"Falta recibida","Foul Received","77",TRUE,1,10,0,"00:10:00",0,0,0,0,75806,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,30001977,30001977,21101646,"Kendrick Dennard Perry ","Kendrick Perry","K. Perry","Perry","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",1001,98,"Intento fallado de 3","3-Point Shot Missed","55",TRUE,1,9,49,"00:09:49",0,0,6835,-3168,75835,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20209890,20209890,20209890,"Ilimane  Diop Gaye","Ilimane Diop","I. Diop","Diop","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",1101,104,"Rebote Defensivo","Defensive Rebound","12",FALSE,1,9,49,"00:09:49",0,0,0,0,75835,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,30001977,30001977,21101646,"Kendrick Dennard Perry ","Kendrick Perry","K. Perry","Perry","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",1201,159,"Personal no TL","Foul No FT","55",TRUE,1,9,32,"00:09:32",0,0,0,0,75857,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20209890,20209890,20209890,"Ilimane  Diop Gaye","Ilimane Diop","I. Diop","Diop","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",1301,110,"Falta recibida","Foul Received","12",FALSE,1,9,32,"00:09:32",0,0,0,0,75857,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20201760,20201760,20201760,"Marcelo  Tieppo Huertas","Marcelinho Huertas","M. Huertas","Huertas","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",1401,106,"Pérdida","Turnover","9",FALSE,1,9,24,"00:09:24",0,0,0,0,75893,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,30001979,30001979,21101648,"Dylan  Osetkowski ","Dylan Osetkowski","D. Osetkowski","Osetkowski","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",1501,103,"Recuperación","Steal","1",TRUE,1,9,24,"00:09:24",0,0,0,0,75893,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,30001979,30001979,21101648,"Dylan  Osetkowski ","Dylan Osetkowski","D. Osetkowski","Osetkowski","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",1601,93,"Canasta de 2","2-Point Shot Made","1",TRUE,1,9,22,"00:09:22",2,0,356,1192,75898,0,0,1,1,0,0,0,0,1,0,0,0,0,2
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20212972,20212972,20212972,"Bruno  Fitipaldo Rodríguez","Bruno Fitipaldo","B. Fitipaldo","Fitipaldo","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",1801,160,"Personal 1TL","Foul 1FT","6",FALSE,1,9,22,"00:09:22",2,0,0,0,75906,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,30001979,30001979,21101648,"Dylan  Osetkowski ","Dylan Osetkowski","D. Osetkowski","Osetkowski","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",1901,110,"Falta recibida","Foul Received","1",TRUE,1,9,22,"00:09:22",2,0,0,0,75906,0,0,1,1,0,0,0,0,1,0,0,0,1,2
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,30001979,30001979,21101648,"Dylan  Osetkowski ","Dylan Osetkowski","D. Osetkowski","Osetkowski","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",2001,92,"Canasta de 1","Free Throw Made","1",TRUE,1,9,22,"00:09:22",3,0,0,0,75918,0,0,1,1,1,1,0,0,1,0,0,0,1,3
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20212189,20212189,20212189,"Aaron René Doornekamp ","Aaron Doornekamp","A. Doornekamp","Doornekamp","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",2101,94,"Canasta de 3","3-Point Shot Made","42",FALSE,1,9,8,"00:09:08",3,3,7763,363,75940,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20212972,20212972,20212972,"Bruno  Fitipaldo Rodríguez","Bruno Fitipaldo","B. Fitipaldo","Fitipaldo","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",2201,108,"Asistencia tiro de 3","Assist 3-Point Shot","6",FALSE,1,9,8,"00:09:08",3,3,0,0,75940,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,30001979,30001979,21101648,"Dylan  Osetkowski ","Dylan Osetkowski","D. Osetkowski","Osetkowski","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",2301,106,"Pérdida","Turnover","1",TRUE,1,8,56,"00:08:56",3,3,0,0,75952,0,0,1,1,1,1,0,0,1,1,0,0,1,3
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20212972,20212972,20212972,"Bruno  Fitipaldo Rodríguez","Bruno Fitipaldo","B. Fitipaldo","Fitipaldo","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",2401,103,"Recuperación","Steal","6",FALSE,1,8,56,"00:08:56",3,3,0,0,75952,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20203882,20203882,20203882,"Joan  Sastre Morro","Joan Sastre","J. Sastre","Sastre","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",2501,98,"Intento fallado de 3","3-Point Shot Missed","15",FALSE,1,8,48,"00:08:48",3,3,269,-7075,75960,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,30001979,30001979,21101648,"Dylan  Osetkowski ","Dylan Osetkowski","D. Osetkowski","Osetkowski","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",2601,104,"Rebote Defensivo","Defensive Rebound","1",TRUE,1,8,48,"00:08:48",3,3,0,0,75960,0,0,1,1,1,1,1,0,1,1,0,0,1,3
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20203882,20203882,20203882,"Joan  Sastre Morro","Joan Sastre","J. Sastre","Sastre","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",2701,159,"Personal no TL","Foul No FT","15",FALSE,1,8,34,"00:08:34",3,3,0,0,75978,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,30001981,30001981,21101650,"Kameron Milton Allante Taylor ","Kameron Taylor","K. Taylor","Taylor","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",2801,110,"Falta recibida","Foul Received","6",TRUE,1,8,34,"00:08:34",3,3,0,0,75978,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,30001977,30001977,21101646,"Kendrick Dennard Perry ","Kendrick Perry","K. Perry","Perry","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",2901,94,"Canasta de 3","3-Point Shot Made","55",TRUE,1,8,28,"00:08:28",6,3,7622,-3158,75999,1,2,0,0,0,0,0,0,0,0,0,1,0,3
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,30001981,30001981,21101650,"Kameron Milton Allante Taylor ","Kameron Taylor","K. Taylor","Taylor","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",3001,108,"Asistencia tiro de 3","Assist 3-Point Shot","6",TRUE,1,8,28,"00:08:28",6,3,0,0,75999,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20202039,20202039,20202039,"Nihad  Dedovic ","Nihad Djedovic","N. Djedovic","Djedovic","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",3101,159,"Personal no TL","Foul No FT","14",TRUE,1,8,16,"00:08:16",6,3,0,0,76013,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20201760,20201760,20201760,"Marcelo  Tieppo Huertas","Marcelinho Huertas","M. Huertas","Huertas","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",3201,110,"Falta recibida","Foul Received","9",FALSE,1,8,16,"00:08:16",6,3,0,0,76013,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20212189,20212189,20212189,"Aaron René Doornekamp ","Aaron Doornekamp","A. Doornekamp","Doornekamp","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",3301,94,"Canasta de 3","3-Point Shot Made","42",FALSE,1,7,57,"00:07:57",6,6,1644,7007,76072,2,2,0,0,0,0,0,0,0,0,0,0,0,6
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20201760,20201760,20201760,"Marcelo  Tieppo Huertas","Marcelinho Huertas","M. Huertas","Huertas","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",3401,108,"Asistencia tiro de 3","Assist 3-Point Shot","9",FALSE,1,7,57,"00:07:57",6,6,0,0,76072,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,30001979,30001979,21101648,"Dylan  Osetkowski ","Dylan Osetkowski","D. Osetkowski","Osetkowski","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",3501,106,"Pérdida","Turnover","1",TRUE,1,7,39,"00:07:39",6,6,0,0,76090,0,0,1,1,1,1,1,0,1,2,0,0,1,3
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20212189,20212189,20212189,"Aaron René Doornekamp ","Aaron Doornekamp","A. Doornekamp","Doornekamp","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",3601,103,"Recuperación","Steal","42",FALSE,1,7,39,"00:07:39",6,6,0,0,76090,2,2,0,0,0,0,0,0,1,0,0,0,0,6
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20209890,20209890,20209890,"Ilimane  Diop Gaye","Ilimane Diop","I. Diop","Diop","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",3701,109,"Falta en Ataque","Offensive Foul","12",FALSE,1,7,33,"00:07:33",6,6,0,0,76106,0,0,0,0,0,0,1,0,0,0,0,2,1,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20209890,20209890,20209890,"Ilimane  Diop Gaye","Ilimane Diop","I. Diop","Diop","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",3801,106,"Pérdida","Turnover","12",FALSE,1,7,33,"00:07:33",6,6,0,0,76106,0,0,0,0,0,0,1,0,0,1,0,2,1,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,30001979,30001979,21101648,"Dylan  Osetkowski ","Dylan Osetkowski","D. Osetkowski","Osetkowski","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",3901,110,"Falta recibida","Foul Received","1",TRUE,1,7,33,"00:07:33",6,6,0,0,76106,0,0,1,1,1,1,1,0,1,2,0,0,2,3
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20209890,20209890,20209890,"Ilimane  Diop Gaye","Ilimane Diop","I. Diop","Diop","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",4001,115,"Sale Pista","Substitution - Out","12",FALSE,1,7,33,"00:07:33",6,6,0,0,76114,0,0,0,0,0,0,1,0,0,1,0,2,1,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20210659,20210659,20210659,"Giorgi  Shermadini ","Giorgi Shermadini","G. Shermadini","Shermadini","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",4101,112,"Entra Pista","Substitution - In","19",FALSE,1,7,33,"00:07:33",6,6,0,0,76114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,30001979,30001979,21101648,"Dylan  Osetkowski ","Dylan Osetkowski","D. Osetkowski","Osetkowski","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",4201,94,"Canasta de 3","3-Point Shot Made","1",TRUE,1,7,23,"00:07:23",9,6,6618,3751,76133,1,1,1,1,1,1,1,0,1,2,0,0,2,6
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,30001977,30001977,21101646,"Kendrick Dennard Perry ","Kendrick Perry","K. Perry","Perry","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",4301,108,"Asistencia tiro de 3","Assist 3-Point Shot","55",TRUE,1,7,23,"00:07:23",9,6,0,0,76133,1,2,0,0,0,0,0,1,0,0,0,1,0,3
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20212972,20212972,20212972,"Bruno  Fitipaldo Rodríguez","Bruno Fitipaldo","B. Fitipaldo","Fitipaldo","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",4401,98,"Intento fallado de 3","3-Point Shot Missed","6",FALSE,1,6,58,"00:06:58",9,6,7908,391,76158,0,1,0,0,0,0,0,1,1,0,0,1,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,30001981,30001981,21101650,"Kameron Milton Allante Taylor ","Kameron Taylor","K. Taylor","Taylor","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",4501,104,"Rebote Defensivo","Defensive Rebound","6",TRUE,1,6,58,"00:06:58",9,6,0,0,76158,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,30001979,30001979,21101648,"Dylan  Osetkowski ","Dylan Osetkowski","D. Osetkowski","Osetkowski","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",4601,94,"Canasta de 3","3-Point Shot Made","1",TRUE,1,6,50,"00:06:50",12,6,4367,-5794,76166,2,2,1,1,1,1,1,0,1,2,0,0,2,9
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,30001981,30001981,21101650,"Kameron Milton Allante Taylor ","Kameron Taylor","K. Taylor","Taylor","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",4801,108,"Asistencia tiro de 3","Assist 3-Point Shot","6",TRUE,1,6,50,"00:06:50",12,6,0,0,76166,0,0,0,0,0,0,1,2,0,0,0,0,1,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20212972,20212972,20212972,"Bruno  Fitipaldo Rodríguez","Bruno Fitipaldo","B. Fitipaldo","Fitipaldo","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",4901,94,"Canasta de 3","3-Point Shot Made","6",FALSE,1,6,29,"00:06:29",12,9,5888,4662,76187,1,2,0,0,0,0,0,1,1,0,0,1,0,3
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20210659,20210659,20210659,"Giorgi  Shermadini ","Giorgi Shermadini","G. Shermadini","Shermadini","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",5001,108,"Asistencia tiro de 3","Assist 3-Point Shot","19",FALSE,1,6,29,"00:06:29",12,9,0,0,76187,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20213230,20213230,20213230,"Yankuba  Sima Fatty","Yankuba Sima","Y. Sima","Sima","202",FALSE,202,NA,4325,2602,"Unicaja","Unicaja","UNI",5101,97,"Intento fallado de 2","2-Point Shot Missed","77",TRUE,1,6,17,"00:06:17",12,9,645,1920,76199,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,"Copa de España","Copa del Rey","https://static.acb.com/img/d/15/9/27868934009.png","https://static.acb.com/img/d/15/9/27868934009.png",88,2023,103,104000,20212189,20212189,20212189,"Aaron René Doornekamp ","Aaron Doornekamp","A. Doornekamp","Doornekamp","202",FALSE,202,NA,4328,2599,"Lenovo Tenerife","Lenovo Tenerife","LNT",5201,104,"Rebote Defensivo","Defensive Rebound","42",FALSE,1,6,17,"00:06:17",12,9,0,0,76199,2,2,0,0,0,0,1,0,1,0,0,0,0,6
